"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"947",153,129,49,91,21,53,158,134,1453,107,167,86,875,81,198,138,69,129,417,492
"948",105,112,45,45,50,42,182,192,1536,174,171,52,730,68,110,67,178,91,246,804
"949",201,190,126,23,65,65,118,229,1500,46,260,39,855,103,145,149,107,47,309,423
"950",146,225,79,63,91,89,80,183,1512,142,270,39,827,109,229,99,167,69,170,411
"951",166,139,23,57,36,40,176,210,1711,187,289,8,673,83,162,74,202,71,184,509
"952",113,151,55,145,34,110,51,135,1467,113,234,22,655,97,292,65,208,140,441,472
"953",164,68,16,51,139,107,78,209,1743,61,359,26,869,114,132,32,199,83,216,334
"954",193,133,80,58,115,33,102,267,1545,179,215,52,657,146,214,99,94,57,402,359
"955",101,120,72,44,87,71,36,161,1582,126,212,43,875,79,146,69,164,30,345,637
"956",130,59,64,106,85,44,75,207,1679,104,285,36,923,36,238,83,125,67,247,407
"957",125,127,78,12,65,40,39,163,1670,74,325,26,863,130,136,101,117,144,237,528
"958",98,185,62,88,46,55,186,169,1483,161,305,51,761,44,217,55,273,84,229,448
"959",150,212,36,92,90,53,81,123,1501,133,275,97,627,80,257,68,173,49,474,429
"960",124,188,106,55,44,134,55,177,1629,89,283,48,852,80,202,85,153,56,280,360
"961",202,172,20,83,96,54,99,229,1677,39,162,82,617,46,209,62,432,76,259,384
"962",152,175,74,17,73,30,128,174,1745,301,339,25,685,64,76,45,274,21,229,373
"963",162,69,50,81,42,129,115,168,1546,123,458,73,898,41,140,98,134,54,157,462
"964",103,106,31,114,235,62,107,105,1556,139,315,85,762,60,277,38,213,69,257,366
"965",84,136,103,63,83,53,121,103,1305,221,449,46,723,75,266,65,359,88,248,409
"966",235,110,110,27,55,93,133,220,1425,179,395,134,732,48,219,55,138,78,315,299
"967",95,148,46,170,187,40,36,257,1578,66,223,239,613,76,153,49,135,91,316,482
"968",103,196,21,21,66,47,122,80,2030,94,167,17,930,41,178,82,79,69,308,349
"969",82,201,113,17,65,114,132,251,1311,106,335,20,959,95,245,80,125,73,217,459
"970",236,204,94,48,7,57,98,277,1834,96,217,91,730,86,149,29,116,56,344,231
"971",227,102,135,63,22,90,133,89,1241,36,406,63,928,6,319,76,148,115,306,495
"972",185,147,64,72,43,62,125,80,1518,56,237,53,777,147,327,100,127,20,253,607
"973",204,94,94,71,75,51,91,222,1152,126,267,55,1025,75,156,55,224,96,217,650
"974",52,101,35,124,118,34,95,362,1468,200,287,19,851,73,126,49,225,11,411,359
"975",157,112,34,101,82,116,175,297,1451,93,292,35,700,158,167,97,161,213,150,409
"976",192,238,74,174,79,106,82,203,1548,60,291,19,792,80,165,103,174,46,200,374
"977",117,149,20,61,77,27,157,210,1548,50,376,65,794,16,323,80,139,68,239,484
"978",142,126,85,35,50,64,156,118,1658,93,274,55,958,30,236,26,79,100,275,440
"979",229,223,35,29,88,141,87,143,1066,157,478,36,597,141,226,105,161,81,474,503
"980",57,142,86,67,48,84,192,105,1644,220,354,91,597,78,201,69,196,45,253,471
"981",279,213,14,124,20,95,97,67,1414,198,233,180,860,46,70,20,195,69,259,547
"982",83,106,20,39,149,77,61,75,1610,80,272,31,624,232,249,103,132,175,334,548
"983",100,111,60,120,69,55,197,267,1237,112,306,51,1051,72,196,138,114,41,246,457
"984",136,145,29,96,104,64,220,173,1450,109,288,24,1057,122,164,59,75,104,129,452
"985",107,132,40,60,88,57,46,142,1696,93,333,40,791,94,182,29,98,97,250,625
"986",108,183,25,127,32,239,174,185,1482,73,192,105,829,136,291,63,143,74,205,334
"987",90,215,58,100,51,43,155,166,1433,163,411,68,899,117,152,36,108,108,155,472
"988",199,107,56,58,85,36,78,194,1727,144,367,59,640,36,241,42,96,26,298,511
"989",194,132,69,76,62,47,100,285,1345,128,331,84,1042,90,96,35,279,58,196,351
"990",139,119,102,47,36,38,165,130,1222,198,473,49,1015,72,173,111,168,117,206,420
"991",169,83,52,25,199,69,66,121,1232,37,321,64,883,125,286,91,351,83,281,462
"992",157,134,39,9,183,91,181,196,1634,32,207,82,819,172,151,27,142,90,280,374
"993",182,55,95,51,84,143,163,129,1444,140,321,56,768,87,274,107,96,57,252,496
"994",139,126,121,48,30,48,102,119,1682,88,237,24,1046,45,83,39,131,82,332,478
"995",86,180,36,48,56,35,109,116,1748,141,191,26,830,123,261,213,125,55,164,457
"996",178,162,40,84,81,29,112,159,1587,79,217,47,793,113,117,50,156,31,466,499
"997",195,129,71,27,77,158,58,202,1822,118,195,59,558,47,221,47,156,19,407,434
"998",98,159,71,87,84,65,99,153,1476,97,306,98,823,82,244,80,250,36,202,490
"999",126,133,18,68,61,76,59,190,1398,87,302,76,1110,49,148,68,144,98,336,453
"1000",147,86,41,113,61,34,206,279,1298,39,306,21,728,153,198,39,188,133,340,590
