"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"948",8,2,20,7,84,9,5,4616,78,14,5,51,26,30,10,3,3,9,7,13
"949",13,10,22,6,74,13,1,4577,91,16,10,57,22,29,3,5,7,12,1,31
"950",3,5,22,2,80,15,2,4610,83,17,7,51,24,32,4,5,2,12,16,8
"951",7,2,24,8,72,13,11,4590,77,20,10,67,22,43,3,7,1,9,11,3
"952",8,5,25,6,62,19,7,4607,92,15,7,55,31,26,3,6,10,6,1,9
"953",10,7,22,10,74,10,8,4609,70,14,7,58,32,25,3,5,6,5,4,21
"954",6,8,38,6,61,7,6,4607,75,14,5,64,26,21,8,6,9,3,14,16
"955",7,7,27,6,65,25,6,4551,85,24,9,78,42,31,1,5,5,12,5,9
"956",5,11,25,5,64,17,8,4626,67,22,3,55,22,18,12,2,4,10,7,17
"957",2,5,18,4,70,12,8,4607,58,24,7,68,43,31,11,3,2,4,4,19
"958",14,7,23,7,59,17,5,4600,83,15,12,52,25,19,7,3,10,7,20,15
"959",7,9,35,7,48,9,11,4627,62,20,13,57,18,21,3,5,2,14,7,25
"960",11,3,29,9,80,16,5,4584,71,16,3,64,22,31,6,14,8,7,9,12
"961",11,6,37,6,70,16,11,4500,94,33,11,78,33,26,9,5,11,6,17,20
"962",5,3,41,9,63,30,1,4556,87,10,10,70,21,36,4,5,6,13,10,20
"963",3,7,41,6,79,15,10,4595,61,16,4,60,17,27,7,3,11,8,11,19
"964",4,8,17,6,91,15,7,4619,64,15,6,65,29,24,1,0,4,5,6,14
"965",1,1,23,2,65,15,7,4574,72,30,12,75,28,42,13,6,5,3,6,20
"966",2,1,34,3,69,15,5,4611,86,20,6,51,27,23,14,4,0,5,16,8
"967",3,11,30,9,75,24,7,4526,97,15,7,77,36,15,0,12,15,19,3,19
"968",5,4,19,10,63,17,2,4598,88,10,7,48,30,34,1,3,7,14,6,34
"969",7,3,29,5,70,18,5,4564,80,18,3,91,30,35,2,5,5,12,4,14
"970",5,2,27,9,52,17,3,4616,64,27,2,77,25,20,3,13,4,15,7,12
"971",10,4,29,6,56,14,11,4584,53,15,6,61,32,58,4,5,7,14,10,21
"972",2,6,27,2,68,11,4,4643,64,28,2,53,25,15,7,1,13,11,8,10
"973",4,8,26,5,68,7,8,4612,59,17,6,78,20,29,6,12,5,10,4,16
"974",13,6,45,6,74,17,3,4549,61,14,4,70,42,38,3,2,8,21,9,15
"975",6,11,28,5,61,14,3,4593,69,14,3,62,50,25,7,8,9,16,5,11
"976",4,3,36,2,61,16,5,4585,65,14,11,79,29,31,8,9,8,3,9,22
"977",9,12,25,10,64,12,7,4582,74,34,2,49,46,30,4,4,5,4,13,14
"978",9,8,37,3,88,14,7,4551,71,19,6,57,54,30,9,2,7,10,8,10
"979",7,5,17,1,68,15,7,4624,72,16,12,62,17,27,9,4,6,7,10,14
"980",9,14,22,21,72,13,8,4609,70,25,5,56,14,19,2,10,1,12,8,10
"981",7,7,22,4,67,14,3,4614,75,19,1,78,21,25,6,7,3,7,2,18
"982",0,4,12,6,39,15,7,4678,66,15,8,54,24,18,7,5,3,7,9,23
"983",4,8,22,7,80,12,3,4577,85,23,2,77,36,21,3,4,7,5,13,11
"984",13,5,47,10,60,11,2,4580,59,23,15,67,26,32,4,3,4,7,11,21
"985",0,12,32,2,74,23,6,4583,60,20,6,55,33,35,17,0,4,8,13,17
"986",11,7,31,4,64,7,4,4622,57,15,15,47,44,38,10,2,2,3,4,13
"987",9,14,27,6,72,24,6,4565,77,16,4,56,28,22,10,16,13,12,6,17
"988",20,7,31,9,54,13,7,4620,58,6,5,37,27,38,13,13,6,19,0,17
"989",1,4,25,6,65,17,5,4600,79,17,14,49,48,27,2,6,3,8,9,15
"990",5,1,17,11,81,24,5,4607,62,17,9,55,35,16,4,15,8,4,7,17
"991",8,10,19,11,63,15,7,4553,76,17,5,70,33,29,10,2,10,10,12,40
"992",9,8,27,11,65,10,3,4542,83,31,8,70,26,47,14,6,3,6,8,23
"993",1,15,30,1,62,18,8,4566,72,29,9,79,26,26,5,1,7,12,9,24
"994",1,12,34,2,79,10,13,4540,89,20,7,71,17,37,5,5,12,15,5,26
"995",4,4,27,5,54,18,1,4598,79,29,10,63,31,21,5,12,3,12,15,9
"996",15,5,19,15,81,18,4,4578,71,36,3,33,27,28,5,18,4,11,10,19
"997",8,3,17,8,53,16,3,4567,84,20,5,73,43,33,14,14,6,5,19,9
"998",2,13,40,6,55,13,4,4539,88,22,5,75,41,26,7,7,5,22,8,22
"999",8,4,19,9,76,20,5,4571,93,19,1,72,36,26,2,2,3,11,12,11
"1000",13,14,33,24,103,15,2,4529,65,22,14,43,36,33,4,2,2,30,5,11
