"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"971",447,78,286,83,122,267,154,291,309,154,317,475,497,363,157,202,261,255,105,177
"972",229,287,342,285,174,130,168,235,159,106,188,374,345,406,352,211,388,220,227,174
"973",241,181,197,284,213,209,71,98,128,238,388,390,315,219,417,99,664,121,168,359
"974",247,125,520,195,249,367,156,257,242,73,249,511,50,373,92,256,234,240,301,263
"975",119,122,526,83,335,126,210,182,148,344,395,473,400,234,298,270,384,109,162,80
"976",117,327,20,194,72,228,130,236,358,94,544,118,345,651,192,279,204,458,294,139
"977",264,187,307,219,283,173,308,98,143,119,104,366,362,230,194,269,510,454,132,278
"978",551,306,236,129,339,175,91,193,257,151,213,347,114,273,194,313,340,383,280,115
"979",189,160,709,270,61,122,353,56,226,131,225,461,522,152,216,252,426,160,201,108
"980",104,278,192,350,100,296,494,228,106,73,202,375,222,293,249,246,431,351,256,154
"981",436,92,147,183,100,482,169,62,441,130,473,408,301,289,278,120,303,328,147,111
"982",395,309,495,251,55,150,113,178,324,183,293,310,191,173,157,269,331,414,249,160
"983",438,157,214,228,112,189,165,112,314,210,476,447,269,573,73,324,401,170,44,84
"984",230,155,201,102,304,112,233,130,134,60,284,575,260,381,406,121,459,628,177,48
"985",241,77,78,340,291,300,284,134,65,218,205,692,278,178,379,107,332,307,330,164
"986",266,61,317,206,92,189,104,289,231,302,443,531,205,269,572,82,273,230,96,242
"987",241,228,136,240,62,271,116,160,165,165,339,147,560,260,170,144,535,341,655,65
"988",323,123,116,136,81,281,101,154,292,93,299,695,492,160,254,383,273,348,224,172
"989",206,505,84,24,412,139,229,110,103,240,218,609,164,207,226,483,157,356,228,300
"990",200,152,161,233,85,250,107,188,85,236,448,508,232,638,132,287,461,150,244,203
"991",216,91,123,60,306,201,265,301,35,172,308,194,373,485,190,379,847,366,42,46
"992",247,157,147,41,114,143,168,38,331,305,378,558,393,481,217,92,222,395,207,366
"993",56,70,57,96,12,72,319,168,377,70,181,717,233,439,429,388,555,354,221,186
"994",266,146,357,149,288,314,225,173,272,81,304,519,231,137,110,114,494,405,179,236
"995",255,156,222,340,199,146,546,90,126,125,94,285,124,305,377,158,723,141,215,373
"996",418,150,236,302,40,196,79,84,135,238,241,445,303,580,483,186,165,233,145,341
"997",151,206,259,99,430,117,491,314,176,210,299,514,402,372,148,122,229,199,163,99
"998",221,65,200,35,63,194,175,188,149,249,903,509,172,366,243,273,261,487,122,125
"999",234,123,46,109,186,51,291,198,584,73,379,69,422,513,256,218,537,414,188,109
"1000",142,149,143,226,277,250,221,172,102,245,610,319,192,514,148,293,321,459,39,178
